codice_circe;nword;cluster_id;label_finale
10200;2;10200_2_2;lavorazione alghe
10200;3;10200_3_1;lavorazione delle alghe
10200;4;10200_4_1;lavorazione e conservazione pesce
10200;4;10200_4_2;produzione farina di pesce
10200;5;10200_5_1;lavorazione e conservazione di pesce
10200;6;10200_6_1;lavorazione e conservazione di pesci crostaci
10200;7;10200_7_1;lavorazione e conservazione di pesce e crostacei
10200;8;10200_8_1;lavorazione e conservazione del pesce crostacei e molluschi
10200;8;10200_8_2;conservazione di pesci crostacei e molluschi cong surg
10320;2;10320_2_1;succhi frutta
10320;3;10320_3_1;succhi di ortaggi
10320;3;10320_3_2;vendita succhi frutta
10320;3;10320_3_3;produzione succhi frutta
10320;3;10320_3_4;frutta e succhi
10320;3;10320_3_5;succhi di frutta
10320;4;10320_4_1;produzione di succhi frutta
10320;4;10320_4_2;commercio succhi di frutta
10320;4;10320_4_3;vendita succhi di frutta
10320;4;10320_4_4;produzione succhi da agrumi
10320;5;10320_5_1;produzione di succhi di frutta
10320;5;10320_5_2;succhi di frutta e ortaggi
10320;5;10320_5_3;produzione succhi di frutta artigianali
10320;5;10320_5_4;produzione e commercio succo limoni
10320;5;10320_5_5;commercio di succhi di frutta
10320;7;10320_7_1;lavorazione succhi di frutta e di ortaggi
10320;8;10320_8_1;pproduzione di succhi di frutta e di ortaggi
10390;1;10390_1_1;confettura
10390;1;10390_1_2;marmellata
10390;2;10390_2_1;conserve alimentari
10390;2;10390_2_2;industria conserve
10390;2;10390_2_3;confezionamento insalata
10390;2;10390_2_4;produzione confetture
10390;2;10390_2_5;fabbricazione marmellata
10390;2;10390_2_6;conserve vegetali
10390;2;10390_2_7;preparazione marmellate
10390;2;10390_2_8;confetture marmellata
10390;2;10390_2_9;conserve pomodoro
10390;2;10390_2_10;torte marmellate
10390;2;10390_2_11;passata pomodoro
10390;2;10390_2_12;inscatolamento frutta
10390;3;10390_3_1;produzione pomodoro pelato
10390;3;10390_3_2;conserve prodotti alimentari
10390;3;10390_3_3;fabbricazione di marmellata
10390;3;10390_3_4;commercio conserve alimentari
10390;3;10390_3_5;produzione di confetture
10390;3;10390_3_6;produzione di marmellata
10390;3;10390_3_7;conserve di pomodoro
10390;3;10390_3_8;vendita passata pomodoro
10390;3;10390_3_9;laboratorio produzione marmellate
10390;3;10390_3_10;industria conserve alimentare
10390;3;10390_3_11;produzione conserve alimentari
10390;3;10390_3_12;fabbricazione di confetture
10390;3;10390_3_13;industria agroalimentare conserve
10390;3;10390_3_14;produzione marmellate agricoltura
10390;3;10390_3_15;commercio passate pomodoro
10390;3;10390_3_16;passata di pomodoro
10390;3;10390_3_17;conserve alimentari srl
10390;4;10390_4_1;laboratorio artigianale produzione conserve
10390;4;10390_4_2;conserve ed etratti alimentari
10390;4;10390_4_3;produzione confetture di frutta
10390;4;10390_4_4;conserve e semiconserve vegetali
10390;4;10390_4_5;produzione di conserve alimentari
10390;4;10390_4_6;commercio ingrosso passata pomodoro
10390;4;10390_4_7;produzione e vendita conserve
10390;4;10390_4_8;produzione dispenser per marmellate
10390;4;10390_4_9;produzione passata di pomodoro
10390;4;10390_4_10;vendita di conserve alimentari
10390;4;10390_4_11;produzione marmellate e attivitar
10390;4;10390_4_12;produzione e vendita marmellata
10390;5;10390_5_1;produzione e trasformazione del pomodoro
10390;5;10390_5_2;produzione e confezionamento conserve alimentari
10390;5;10390_5_3;produzione prodotti a base ortaggi
10390;5;10390_5_4;commercio allingrosso passata di pomodoro
10390;5;10390_5_5;produzione di conserve di pomodoro
10390;5;10390_5_6;produzione conserve ed estratti alimentari
10390;5;10390_5_7;vendita e produzione conserve alimentari
10390;5;10390_5_8;produzione e vendita conserve vegetali
10390;6;10390_6_1;produzione e commercializzazione di conserve alimentari
10390;6;10390_6_2;commercio all ingrosso passata di pomodoro
10390;6;10390_6_3;produzione di marmellata confetture e gelatine
10390;7;10390_7_1;produzione di conserve alimentari e prodotti similari
10390;8;10390_8_1;produzione di marmellate e confetture e prodotti similari
10390;8;10390_8_2;produzione e vendita al dettaglio di marmellate econserve
10390;8;10390_8_3;produzione di confetture marmellate e gelatine da tavola
10411;2;10411_2_1;sansa vergine
10411;2;10411_2_2;sansa esausta
10411;3;10411_3_1;olio di sansa
10411;3;10411_3_2;estrazione olio sansa
10411;3;10411_3_3;sansa vergine vendita
10411;4;10411_4_1;produzione olio di sansa
10411;5;10411_5_1;produzione olio extra vergine doliva
10411;6;10411_6_1;produzione olio di sansa di oliva
10411;6;10411_6_2;fabbricazione di olio di oliva raffinato
10412;1;10412_1_1;panelli
10412;2;10412_2_1;fabbricazione panelli
10412;3;10412_3_1;lavorazione olio vegetale
10412;3;10412_3_2;spremitura semi oleosi
10413;2;10413_2_1;olio pesce
10413;3;10413_3_1;produzione grassi animali
10413;5;10413_5_1;produzione oli e grassi animali
10420;1;10420_1_1;margarina
10420;3;10420_3_1;produzione olio margarina
10420;8;10420_8_1;cproduzione di margarina e di grassi commestibili simili
10511;2;10511_2_1;latte fresco
10511;3;10511_3_1;trattamento igenico latte
10511;4;10511_4_1;produzione di latte fresco
10511;4;10511_4_2;trattamento igienico del latte
10512;1;10512_1_1;burro
10512;1;10512_1_2;yogurt
10512;1;10512_1_3;cagliata
10512;1;10512_1_4;caseina
10512;1;10512_1_5;lattosio
10512;2;10512_2_1;produzione formaggio
10512;2;10512_2_2;siero latte
10512;2;10512_2_3;derivati latte
10512;2;10512_2_4;stagionatura formaggio
10512;2;10512_2_5;fermenti lattici
10512;2;10512_2_6;produzione yogurt
10512;2;10512_2_7;produzione casearia
10512;3;10512_3_1;vendita derivati latte
10512;3;10512_3_2;produzione burro formaggi
10512;3;10512_3_3;latte derivati produz
10512;3;10512_3_4;si produce yogurt
10512;3;10512_3_5;produzione di burro
10512;3;10512_3_6;produzione prodotti caseari
10512;3;10512_3_7;latte e derivati
10512;3;10512_3_8;stagionatura di formaggio
10512;3;10512_3_9;produzione formaggi vegani
10512;3;10512_3_10;commercio derivati latte
10512;3;10512_3_11;laboratorio artigianale yogurt
10512;3;10512_3_12;produzione yogurt fresco
10512;3;10512_3_13;derivati del latte
10512;3;10512_3_14;produzione derivati latte
10512;4;10512_4_1;vendita latte e derivati
10512;4;10512_4_2;produzione di formaggi caprini
10512;4;10512_4_3;produzione e vendita formaggi
10512;4;10512_4_4;produzione derivati del latte
10512;4;10512_4_5;produzione di fermenti lattici
10512;4;10512_4_6;produzione commercializzazione formaggi burro
10512;4;10512_4_7;produzione artigianale di formaggi
10512;4;10512_4_8;commercio latte e derivati
10512;4;10512_4_9;produzione di prodotti caseari
10512;4;10512_4_10;produzione e stagionatura formaggi
10512;4;10512_4_11;commercio derivati del latte
10512;4;10512_4_12;produzione polvere di siero
10512;5;10512_5_1;produzione e vendita derivati latte
10512;5;10512_5_2;produzione e vendita di formaggi
10512;5;10512_5_3;produzione di formaggi e latticini
10512;5;10512_5_4;produzione di fermenti lattici starter
10512;5;10512_5_5;latte loro motorie e derivati
10512;5;10512_5_6;bevande a base di latte
10512;5;10512_5_7;produzioni e commercio dei formaggi
10512;6;10512_6_1;lattivitvolta produzione dei derivati del latte
10512;6;10512_6_2;produzione e commercio di prodotti caseari
10512;6;10512_6_3;commercializzazione di fermenti lattici e probiotici
10512;6;10512_6_4;produzione polvere di siero di latte
10512;6;10512_6_5;commercio al dettaglio di fermenti lattici
10512;6;10512_6_6;produzione e stagionatura del formaggio grana
10512;7;10512_7_1;produzione dei derivati del latte cod reg
10520;1;10520_1_1;sorbetti
10520;2;10520_2_1;produzione gelati
10520;2;10520_2_2;produzione sorbetti
10520;3;10520_3_1;produzione vaschette gelato
10520;3;10520_3_2;produzione evendita gelati
10520;3;10520_3_3;produzione aritigianale gelato
10520;3;10520_3_4;produzione ingrosso gelato
10520;3;10520_3_5;produzione gelato aritiganale
10520;3;10520_3_6;produzione gelati indistria
10520;4;10520_4_1;produzione e vendita gelati
10520;4;10520_4_2;produzione di gelato artigianale
10520;4;10520_4_3;servizio di produzione gelati
10520;4;10520_4_4;gelati produzione e commercio
10520;4;10520_4_5;produzione gelati con vendita
10520;4;10520_4_6;produzione artigianale di gelati
10520;5;10520_5_1;produzione al commercio di gelati
10520;5;10520_5_2;produzione vaschette gelato in eps
10520;5;10520_5_3;produzione e vendita di gelati
10520;5;10520_5_4;produzione di preparati per sorbetti
10520;5;10520_5_5;affiancamento nella produzione di gelati
10520;6;10520_6_1;produzione e relativa vendita di gelati
10520;7;10520_7_1;produzione e commercio al minuto di gelati
10520;8;10520_8_1;produzione di gelato ed altri prodotti alimentari simili
10611;1;10611_1_1;frumento
10611;2;10611_2_1;molitura frumento
10611;3;10611_3_1;farina grano tenero
10611;3;10611_3_2;produzione farine grano
10611;3;10611_3_3;molitura frumento proprio
10611;3;10611_3_4;molitura del frumento
10611;3;10611_3_5;vendita farina grano
10611;3;10611_3_6;farina di grano
10611;4;10611_4_1;produzione farine di frumento
10612;4;10612_4_1;produzione farine di cereali
10612;6;10612_6_1;produzione e lavorazione cereali e farine
10613;2;10613_2_1;lavorazione riso
10613;3;10613_3_1;lavorazione del riso
10614;1;10614_1_1;granaglie
10614;2;10614_2_1;miscelazione granaglie
10614;2;10614_2_2;lavorazione granaglie
10614;3;10614_3_1;lavorazione delle granaglie
10614;6;10614_6_1;altre lavorazioni di semi e granaglie
10614;7;10614_7_1;produzione lavorazione di semi granaglie in genere
10614;8;10614_8_1;produzione e lavorazione di semi granaglie in genere
10620;1;10620_1_1;maltosio
10620;1;10620_1_2;inulina
10620;1;10620_1_3;glucosio
10620;1;10620_1_4;tapioca
10620;1;10620_1_5;glutine
10620;2;10620_2_1;olio mais
10620;2;10620_2_2;produzione glutine
10620;2;10620_2_3;amido patata
10620;4;10620_4_1;commercio ingrosso sciroppi glucosio
10711;2;10711_2_1;frumento pane
10711;2;10711_2_2;panetteria fresca
10711;2;10711_2_3;produzione pane
10711;2;10711_2_4;derivati pane
10711;2;10711_2_5;produce pane
10711;2;10711_2_6;forno pane
10711;2;10711_2_7;pane forno
10711;2;10711_2_8;pane produzione
10711;2;10711_2_9;fabbricazione pane
10711;3;10711_3_1;vendita pane produzione
10711;3;10711_3_2;produzione panetteria freschi
10711;3;10711_3_3;fabbricazione prodotti panetteria
10711;3;10711_3_4;produzione pizze pane
10711;3;10711_3_5;produzione pane panetteria
10711;3;10711_3_6;produzione prodotti forno
10711;3;10711_3_7;vendita panetteria fresca
10711;3;10711_3_8;fabbricazione di pane
10711;3;10711_3_9;produzione pani biscotti
10711;3;10711_3_10;laboratorio produzione pane
10711;3;10711_3_11;pane senza forno
10711;3;10711_3_12;produzione pane dettaglio
10711;3;10711_3_13;panificio rivendita pane
10711;3;10711_3_14;produzione pane pizze
10711;3;10711_3_15;distribuzione produzione pane
10711;3;10711_3_16;forno per pane
10711;4;10711_4_1;produzione pane e pasticceria
10711;4;10711_4_2;forno pane con rivendita
10711;4;10711_4_3;forno per il pane
10711;4;10711_4_4;produzione prodotti panetteria fraschi
10711;4;10711_4_5;produzione di pane carasatu
10711;4;10711_4_6;produzione prodotti da forno
10711;4;10711_4_7;produzione e rivendita pane
10711;4;10711_4_8;produzione artigianale di pane
10711;4;10711_4_9;produzione pane e affini
10711;4;10711_4_10;fabbricazione prodotti di panetteria
10711;4;10711_4_11;panificio e vendita pane
10711;4;10711_4_12;cotruzione forni da pane
10711;4;10711_4_13;produzione di pane pizza
10711;4;10711_4_14;alimentari e produzione pane
10711;4;10711_4_15;produzione pane paticcini forno
10711;4;10711_4_16;produzione e commercio pane
10711;5;10711_5_1;fabbricazione dei prodotti di panetteria
10711;5;10711_5_2;produzione di pane e dolci
10711;5;10711_5_3;produzione e vendita pane allingrosso
10711;5;10711_5_4;produzione prodotti di panetteria freschi
10711;5;10711_5_5;produzione di generi di panetteria
10711;5;10711_5_6;produzione prodotti pasticceria e panetteria
10711;5;10711_5_7;produzione artigianale prodotti da forno
10711;5;10711_5_8;produzione panetteria fresca con vendita
10711;5;10711_5_9;produzione di pane e pasticceria
10711;5;10711_5_10;trasformazione grano farina in pane
10711;6;10711_6_1;produzione di prodotti di panetteria freschi
10711;6;10711_6_2;produzione di prodotti di panetteria allingrosso
10711;6;10711_6_3;produzione pane e prodotti da forno
10711;6;10711_6_4;produzione e vendita pane e pasticceria
10711;6;10711_6_5;produzione di prodotti da forno panificio
10711;6;10711_6_6;laboratorio di produzione pane e pizza
10711;7;10711_7_1;produzione e commercio di pane e derivati
10711;7;10711_7_2;produzione di pane e prodotti di panetteria
10711;7;10711_7_3;produzione e vendita di pane e dolci
10711;7;10711_7_4;panetteria con forno pasticceria vendita al minuto
10711;7;10711_7_5;produzione e commercializzazione al dettaglio di pane
10711;7;10711_7_6;produzione di prodotti e specialita da forno
10711;7;10711_7_7;produzione del pane di biscotti della pasticceria
10711;8;10711_8_1;produzione e rivendita di prodotti di panetteria freschi
10711;8;10711_8_2;produzione di generi di panetteria pasta fresca pasticceria
10711;8;10711_8_3;la panificazione in genere la produzione di pane
10711;8;10711_8_4;attivitommerciale per la produzione di pane e affini
10711;8;10711_8_5;produzione e vendita di pane e pasticceria secca
10711;8;10711_8_6;unattivitrtigianale di produzione di prodotti di panetteria freschi
10712;2;10712_2_1;produzione pasticceria
10712;2;10712_2_2;pasticceria produzione
10712;2;10712_2_3;produzioni dolci
10712;2;10712_2_4;pasticceria fresca
10712;3;10712_3_1;produzione artigianale pasticceria
10712;3;10712_3_2;pasticceria produzione vendita
10712;3;10712_3_3;produzione vendita dolci
10712;3;10712_3_4;produzione pasticceria conservata
10712;3;10712_3_5;produzione dolci confezionati
10712;3;10712_3_6;produzione dolci cioccolsat
10712;3;10712_3_7;produzione commercio pasticceria
10712;3;10712_3_8;produzione dolci ssecchi
10712;3;10712_3_9;produzione industriale pasticceria
10712;3;10712_3_10;pasticceria produzione artigiana
10712;3;10712_3_11;ingrosso pasticceria fresca
10712;4;10712_4_1;produzione e commercio pasticceria
10712;4;10712_4_2;pasticceria produzione e vendita
10712;4;10712_4_3;produzione artigianale di pasticceria
10712;4;10712_4_4;produzione dolci e torte
10712;4;10712_4_5;produzione e vendita dolci
10712;4;10712_4_6;lavorazione e produzione pasticceria
10712;4;10712_4_7;produzione pasticceria con vendita
10712;4;10712_4_8;pproduzione di pasticceria fresca
10712;4;10712_4_9;produzione di dolci confezionati
10712;4;10712_4_10;fabbricazione di torte sceniche
10712;4;10712_4_11;pasticceria fresca e conservata
10712;4;10712_4_12;commercio ingrosso pasticceria fresca
10712;4;10712_4_13;pasticceria secca e fresca
10712;4;10712_4_14;produzione panificati e pasticceria
10712;4;10712_4_15;dolci produzione e vendita
10712;4;10712_4_16;produzione mauale di pasticceria
10712;5;10712_5_1;produzione e commercio di pasticceria
10712;5;10712_5_2;produzione e vendita di dolci
10712;5;10712_5_3;commercio pasticceria secca e fresca
10712;5;10712_5_4;produzione prodotti di pasticceria fresca
10712;5;10712_5_5;produzione e vendita dolci artgianali
10712;5;10712_5_6;pasticceria produzione e vendita artigiana
10712;5;10712_5_7;produzione pasticceria fresca e secca
10712;6;10712_6_1;produzione di prodotti di pasticceria freschi
10712;6;10712_6_2;produzione di crepes dolci e salate
10712;6;10712_6_3;vendita di torte dolciumi e confetti
10712;6;10712_6_4;settore della produzione artigianale di pasticceria
10712;6;10712_6_5;produzione di pasticceria fresca e rosticceria
10712;6;10712_6_6;produzione artigianale pasticceria fresca da forno
10712;7;10712_7_1;torte da forno con vendita al publico
10712;7;10712_7_2;produzione e vendita al minuto pasticceria fresca
10712;7;10712_7_3;produzione e vendita al dettaglio di pasticceria
10712;7;10712_7_4;vendita al minuto e produzione pasticceria fresca
10712;8;10712_8_1;produzione e vendita al dettaglio di pasticceria fresca
10712;8;10712_8_2;produzione di pasticceria fresca compresa produzione di gelati
10720;1;10720_1_1;biscotti
10720;1;10720_1_2;grissini
10720;2;10720_2_1;fette biscottate
10720;2;10720_2_2;produzione snack
10720;2;10720_2_3;pasticceria conservata
10720;2;10720_2_4;snack salati
10720;2;10720_2_5;produzione grissini
10720;2;10720_2_6;fabbricazione biscotti
10720;2;10720_2_7;produzione biscotti
10720;2;10720_2_8;fette bisc
10720;3;10720_3_1;produzione di biscotti
10720;3;10720_3_2;fabbricazione di biscotti
10720;3;10720_3_3;produzione esportazione biscotti
10720;3;10720_3_4;produzione fette biscottate
10720;3;10720_3_5;produzioni alimentari biscotti
10720;3;10720_3_6;produttori di biscotti
10720;3;10720_3_7;commercio snack salati
10720;3;10720_3_8;produzione snack salati
10720;3;10720_3_9;produzione pasticceria surgelata
10720;3;10720_3_10;produzione di grissini
10720;4;10720_4_1;produzione e vendita biscotti
10720;4;10720_4_2;commercio dettaglio snack salati
10720;4;10720_4_3;produzione fette biscottate biscotti
10720;4;10720_4_4;produzione di pasticceria secca
10720;4;10720_4_5;produzione artigianale di biscotti
10720;5;10720_5_1;produzione fette biscottate e panificazione
10720;5;10720_5_2;produzione di snack di mais
10720;5;10720_5_3;produzione di fette biscottate pasticceria
10720;5;10720_5_4;produzione semilavorati di pasticceria surgelati
10720;6;10720_6_1;produzione di fette biscottate e biscotti
10720;6;10720_6_2;commercio al dettaglio di fette biscottate
10720;6;10720_6_3;produzione di prodotti di pasticceria conservati
10720;6;10720_6_4;produzione di snack attraverso il multimarca
10720;7;10720_7_1;produzione di fette biscottate e di biscotti
10720;7;10720_7_2;fabbricaz fette biscott e biscotti pasticceria conservata
10720;8;10720_8_1;produzione di fette biscottate biscotti prodotti di pasticceria
10730;1;10730_1_1;farinacei
10730;1;10730_1_2;gnocchi
10730;2;10730_2_1;produzione gnocchi
10730;2;10730_2_2;pasta fresca
10730;3;10730_3_1;paste alimentari fresche
10730;3;10730_3_2;pasta fresca produzione
10730;3;10730_3_3;pasta fresca seadas
10730;3;10730_3_4;pasta fresca cuscus
10730;3;10730_3_5;produzione pasta ripiena
10730;3;10730_3_6;pasta fresca alimentare
10730;3;10730_3_7;pasta fresca ripiena
10730;4;10730_4_1;produzione pasta fresca ripiena
10730;4;10730_4_2;pasta fresca e surgelata
10730;5;10730_5_1;produzione di pasta fresca artigianale
10730;5;10730_5_2;produzione e commercio pasta fresca
10730;5;10730_5_3;produzione di pasta frescapiatti prontirosticceria
10730;5;10730_5_4;sfoglina produzione di pasta fresca
10730;5;10730_5_5;produzione pasta fresca e vendita
10730;5;10730_5_6;produzione paste alimentari cous cous
10730;5;10730_5_7;industria alimentare produzione pasta fresca
10730;5;10730_5_8;produzione artigianale pasta fresca ravioli
10730;5;10730_5_9;pasta alimentare fresca e ripiena
10730;5;10730_5_10;produzione pasta secca o fresca
